timestamp,sensor_id,temperature,humidity,co2,light_level,zone
2024-01-04 06:30:00,sensor_005,26.2,65.6,485.0,161.0,zone_1
2024-01-04 06:32:00,sensor_006,26.2,63.4,492.0,188.0,zone_2
2024-01-04 06:34:00,sensor_007,26.2,65.7,478.0,156.0,zone_3
2024-01-04 06:36:00,sensor_008,25.3,64.8,481.0,182.0,zone_4
2024-01-04 06:38:00,sensor_009,26.0,65.7,442.0,191.0,zone_5
2024-01-04 06:40:00,sensor_000,,64.7,472.0,180.0,zone_1
2024-01-04 06:42:00,sensor_001,25.3,64.5,462.0,157.0,zone_2
2024-01-04 06:44:00,sensor_002,25.9,64.4,512.0,206.0,zone_3
2024-01-04 06:46:00,sensor_003,26.1,65.1,495.0,146.0,zone_4
2024-01-04 06:48:00,sensor_004,26.2,65.6,450.0,177.0,zone_5
2024-01-04 06:50:00,sensor_005,25.5,64.0,,187.0,zone_1
2024-01-04 06:52:00,sensor_006,25.5,66.6,478.0,147.0,zone_2
2024-01-04 06:54:00,sensor_007,25.6,64.4,451.0,158.0,zone_3
2024-01-04 06:56:00,sensor_008,25.5,62.8,473.0,161.0,zone_4
2024-01-04 06:58:00,sensor_009,26.1,65.1,499.0,190.0,zone_5
2024-01-04 07:00:00,sensor_000,25.4,65.8,1325.466440078148,157.0,zone_1
2024-01-04 07:02:00,sensor_001,25.4,65.6,492.0,,zone_2
2024-01-04 07:04:00,sensor_002,25.6,64.5,,186.0,zone_3
2024-01-04 07:06:00,sensor_003,26.0,65.2,459.0,173.0,zone_4
2024-01-04 07:08:00,sensor_004,25.3,62.4,453.0,191.0,zone_5
2024-01-04 07:10:00,sensor_005,25.6,64.1,473.0,156.0,zone_1
2024-01-04 07:12:00,sensor_006,25.6,65.4,446.0,172.0,zone_2
2024-01-04 07:14:00,sensor_007,25.9,64.7,463.0,172.0,zone_3
2024-01-04 07:16:00,sensor_008,26.0,65.7,485.0,168.0,zone_4
2024-01-04 07:18:00,sensor_009,25.3,65.4,461.0,169.0,zone_5
2024-01-04 07:20:00,sensor_000,25.3,64.9,465.0,153.0,zone_1
2024-01-04 07:22:00,sensor_001,25.7,65.8,458.0,165.0,zone_2
2024-01-04 07:24:00,sensor_002,25.5,64.8,492.0,165.0,zone_3
2024-01-04 07:26:00,sensor_003,25.3,62.7,457.0,162.0,zone_4
2024-01-04 07:28:00,sensor_004,25.2,62.4,475.0,188.0,zone_5
2024-01-04 07:30:00,sensor_005,25.2,63.1,504.0,185.0,zone_1
2024-01-04 07:32:00,sensor_006,25.9,62.3,466.0,179.0,zone_2
2024-01-04 07:34:00,sensor_007,25.9,65.7,450.0,184.0,zone_3
2024-01-04 07:36:00,sensor_008,25.5,63.0,488.0,178.0,zone_4
2024-01-04 07:38:00,sensor_009,25.9,64.8,467.0,202.0,zone_5
2024-01-04 07:40:00,sensor_000,25.5,62.8,483.0,169.0,zone_1
2024-01-04 07:42:00,sensor_001,25.3,62.6,478.0,171.0,zone_2
2024-01-04 07:44:00,sensor_002,25.5,65.2,441.0,187.0,zone_3
2024-01-04 07:46:00,sensor_003,25.3,65.7,478.0,170.0,zone_4
2024-01-04 07:48:00,sensor_004,25.5,62.7,474.0,176.0,zone_5
2024-01-04 07:50:00,sensor_005,25.6,64.8,455.0,194.0,zone_1
2024-01-04 07:52:00,sensor_006,25.2,65.6,469.0,158.0,zone_2
2024-01-04 07:54:00,sensor_007,26.0,62.6,486.0,148.0,zone_3
2024-01-04 07:56:00,sensor_008,26.0,65.6,465.0,206.0,zone_4
2024-01-04 07:58:00,sensor_009,26.1,62.2,514.0,177.0,zone_5
2024-01-04 08:00:00,sensor_000,25.2,60.7,706.0,508.0,zone_1
2024-01-04 08:02:00,sensor_001,24.9,63.9,684.0,581.0,zone_2
2024-01-04 08:04:00,sensor_002,25.2,62.1,712.0,640.0,zone_3
2024-01-04 08:06:00,sensor_003,25.5,62.1,749.0,448.0,zone_4
2024-01-04 08:08:00,sensor_004,25.2,63.5,683.0,487.0,zone_5
2024-01-04 08:10:00,sensor_005,24.9,62.4,692.0,601.0,zone_1
2024-01-04 08:12:00,sensor_006,25.1,61.2,727.0,637.0,zone_2
2024-01-04 08:14:00,sensor_007,25.6,62.3,679.0,429.0,zone_3
2024-01-04 08:16:00,sensor_008,24.8,64.4,743.0,609.0,zone_4
2024-01-04 08:18:00,sensor_009,25.4,64.5,664.0,529.0,zone_5
2024-01-04 08:20:00,sensor_000,25.4,63.6,694.0,399.0,zone_1
2024-01-04 08:22:00,sensor_001,25.6,61.1,749.0,583.0,zone_2
2024-01-04 08:24:00,sensor_002,25.4,64.4,717.0,351.0,zone_3
2024-01-04 08:26:00,sensor_003,25.7,63.0,673.0,565.0,zone_4
2024-01-04 08:28:00,sensor_004,24.7,61.4,745.0,414.0,zone_5
2024-01-04 08:30:00,sensor_005,25.1,63.2,660.0,372.0,zone_1
2024-01-04 08:32:00,sensor_006,25.4,63.7,735.0,458.0,zone_2
2024-01-04 08:34:00,sensor_007,24.8,62.2,705.0,590.0,zone_3
2024-01-04 08:36:00,sensor_008,25.1,61.0,653.0,594.0,zone_4
2024-01-04 08:38:00,sensor_009,25.4,61.4,700.0,484.0,zone_5
2024-01-04 08:40:00,sensor_000,25.6,63.1,756.0,510.0,zone_1
2024-01-04 08:42:00,sensor_001,25.5,63.1,,480.0,zone_2
2024-01-04 08:44:00,sensor_002,25.5,62.5,687.0,403.0,zone_3
2024-01-04 08:46:00,sensor_003,25.5,61.5,734.0,594.0,zone_4
2024-01-04 08:48:00,sensor_004,25.3,63.9,681.0,368.0,zone_5
2024-01-04 08:50:00,sensor_005,25.5,62.9,719.0,513.0,zone_1
2024-01-04 08:52:00,sensor_006,24.7,61.4,736.0,600.0,zone_2
2024-01-04 08:54:00,sensor_007,25.5,62.9,657.0,366.0,zone_3
2024-01-04 08:56:00,sensor_008,24.8,61.7,660.0,514.0,zone_4
2024-01-04 08:58:00,sensor_009,25.5,61.3,666.0,501.0,zone_5
2024-01-04 09:00:00,sensor_000,24.5,60.0,664.0,385.0,zone_1
2024-01-04 09:02:00,sensor_001,24.7,62.3,719.0,478.0,zone_2
2024-01-04 09:04:00,sensor_002,31.7,58.4,663.0,348.0,zone_3
2024-01-04 09:06:00,sensor_003,24.8,60.7,665.0,571.0,zone_4
2024-01-04 09:08:00,sensor_004,24.8,60.5,740.0,385.0,zone_5
2024-01-04 09:10:00,sensor_005,24.8,62.3,717.0,534.0,zone_1
2024-01-04 09:12:00,sensor_006,24.3,59.5,715.0,502.0,zone_2
2024-01-04 09:14:00,sensor_007,24.6,,665.0,555.0,zone_3
2024-01-04 09:16:00,sensor_008,24.3,60.8,1665.5956235230558,594.0,zone_4
2024-01-04 09:18:00,sensor_009,24.1,60.7,634.0,475.0,zone_5
2024-01-04 09:20:00,sensor_000,24.4,59.8,675.0,454.0,zone_1
2024-01-04 09:22:00,sensor_001,24.3,58.9,681.0,513.0,zone_2
2024-01-04 09:24:00,sensor_002,24.4,61.6,693.0,545.0,zone_3
2024-01-04 09:26:00,sensor_003,24.7,58.5,642.0,562.0,zone_4
2024-01-04 09:28:00,sensor_004,24.7,61.5,,519.0,zone_5
2024-01-04 09:30:00,sensor_005,25.0,59.1,696.0,626.0,zone_1
2024-01-04 09:32:00,sensor_006,24.4,61.7,,387.0,zone_2
2024-01-04 09:34:00,sensor_007,24.7,59.4,,345.0,zone_3
2024-01-04 09:36:00,sensor_008,25.0,60.4,739.0,504.0,zone_4
2024-01-04 09:38:00,sensor_009,24.3,58.9,685.0,373.0,zone_5
2024-01-04 09:40:00,sensor_000,24.2,60.6,718.0,443.0,zone_1
2024-01-04 09:42:00,sensor_001,24.3,60.0,699.0,394.0,zone_2
2024-01-04 09:44:00,sensor_002,24.3,59.6,733.0,500.0,zone_3
2024-01-04 09:46:00,sensor_003,24.3,62.2,732.0,593.0,zone_4
2024-01-04 09:48:00,sensor_004,24.9,58.5,721.0,571.0,zone_5
2024-01-04 09:50:00,sensor_005,24.7,59.5,735.0,460.0,zone_1
2024-01-04 09:52:00,sensor_006,24.4,60.0,643.0,371.0,zone_2
2024-01-04 09:54:00,sensor_007,24.5,62.0,718.0,599.0,zone_3
2024-01-04 09:56:00,sensor_008,24.5,59.0,706.0,513.0,zone_4
2024-01-04 09:58:00,sensor_009,24.9,58.6,754.0,480.0,zone_5
2024-01-04 10:00:00,sensor_000,24.1,56.2,735.0,361.0,zone_1
2024-01-04 10:02:00,sensor_001,24.0,56.2,719.0,460.0,zone_2
2024-01-04 10:04:00,sensor_002,23.4,55.6,673.0,418.0,zone_3
2024-01-04 10:06:00,sensor_003,24.0,57.4,706.0,560.0,zone_4
2024-01-04 10:08:00,sensor_004,23.4,56.1,705.0,535.0,zone_5
2024-01-04 10:10:00,sensor_005,24.1,58.1,690.0,623.0,zone_1
2024-01-04 10:12:00,sensor_006,24.0,56.5,706.0,500.0,zone_2
2024-01-04 10:14:00,sensor_007,23.8,58.7,715.0,462.0,zone_3
2024-01-04 10:16:00,sensor_008,24.2,55.3,652.0,601.0,zone_4
2024-01-04 10:18:00,sensor_009,23.8,58.9,650.0,385.0,zone_5
2024-01-04 10:20:00,sensor_000,23.5,56.3,716.0,553.0,zone_1
2024-01-04 10:22:00,sensor_001,23.2,57.7,711.0,472.0,zone_2
2024-01-04 10:24:00,sensor_002,23.3,56.5,712.0,382.0,zone_3
2024-01-04 10:26:00,sensor_003,23.5,57.4,691.0,579.0,zone_4
2024-01-04 10:28:00,sensor_004,23.8,58.2,694.0,594.0,zone_5
2024-01-04 10:30:00,sensor_005,23.8,57.2,705.0,631.0,zone_1
2024-01-04 10:32:00,sensor_006,23.3,58.9,691.0,482.0,zone_2
2024-01-04 10:34:00,sensor_007,23.6,58.2,692.0,508.0,zone_3
2024-01-04 10:36:00,sensor_008,23.7,56.8,725.0,457.0,zone_4
2024-01-04 10:38:00,sensor_009,23.3,55.7,665.0,548.0,zone_5
2024-01-04 10:40:00,sensor_000,24.2,57.3,642.0,405.0,zone_1
2024-01-04 10:42:00,sensor_001,24.1,55.3,724.0,375.0,zone_2
2024-01-04 10:44:00,sensor_002,23.3,55.9,670.0,581.0,zone_3
2024-01-04 10:46:00,sensor_003,23.7,55.9,688.0,594.0,zone_4
2024-01-04 10:48:00,sensor_004,23.8,58.8,739.0,,zone_5
2024-01-04 10:50:00,sensor_005,24.2,55.7,725.0,438.0,zone_1
2024-01-04 10:52:00,sensor_006,24.0,56.6,718.0,652.0,zone_2
2024-01-04 10:54:00,sensor_007,23.7,56.8,729.0,573.0,zone_3
2024-01-04 10:56:00,sensor_008,23.3,56.7,719.0,377.0,zone_4
2024-01-04 10:58:00,sensor_009,24.2,57.5,714.0,498.0,zone_5
2024-01-04 11:00:00,sensor_000,23.0,53.4,697.0,636.0,zone_1
2024-01-04 11:02:00,sensor_001,22.8,55.4,687.0,531.0,zone_2
2024-01-04 11:04:00,sensor_002,22.9,54.9,736.0,616.0,zone_3
2024-01-04 11:06:00,sensor_003,23.0,55.0,708.0,553.0,zone_4
2024-01-04 11:08:00,sensor_004,22.8,54.1,667.0,577.0,zone_5
2024-01-04 11:10:00,sensor_005,23.0,55.1,709.0,444.0,zone_1
2024-01-04 11:12:00,sensor_006,23.1,52.0,1914.7843295682842,642.0,zone_2
2024-01-04 11:14:00,sensor_007,23.0,53.3,674.0,593.0,zone_3
2024-01-04 11:16:00,sensor_008,22.3,53.8,641.0,539.0,zone_4
2024-01-04 11:18:00,sensor_009,23.1,54.2,682.0,469.0,zone_5
2024-01-04 11:20:00,sensor_000,22.5,54.0,699.0,651.0,zone_1
2024-01-04 11:22:00,sensor_001,23.1,53.7,747.0,546.0,zone_2
2024-01-04 11:24:00,sensor_002,22.5,51.6,645.0,593.0,zone_3
2024-01-04 11:26:00,sensor_003,23.1,53.9,713.0,635.0,zone_4
2024-01-04 11:28:00,sensor_004,22.7,54.6,732.0,578.0,zone_5
2024-01-04 11:30:00,sensor_005,22.8,53.9,709.0,380.0,zone_1
2024-01-04 11:32:00,sensor_006,22.8,54.8,726.0,421.0,zone_2
2024-01-04 11:34:00,sensor_007,23.1,52.8,731.0,588.0,zone_3
2024-01-04 11:36:00,sensor_008,23.0,53.2,647.0,604.0,zone_4
2024-01-04 11:38:00,sensor_009,22.5,55.2,741.0,611.0,zone_5
2024-01-04 11:40:00,sensor_000,22.2,54.3,666.0,577.0,zone_1
2024-01-04 11:42:00,sensor_001,23.2,52.1,759.0,464.0,zone_2
2024-01-04 11:44:00,sensor_002,22.4,54.0,683.0,380.0,zone_3
2024-01-04 11:46:00,sensor_003,22.6,51.8,658.0,625.0,zone_4
2024-01-04 11:48:00,sensor_004,23.0,51.8,709.0,365.0,zone_5
2024-01-04 11:50:00,sensor_005,22.8,53.4,709.0,401.0,zone_1
2024-01-04 11:52:00,sensor_006,,51.7,722.0,,zone_2
2024-01-04 11:54:00,sensor_007,23.0,53.4,663.0,396.0,zone_3
2024-01-04 11:56:00,sensor_008,22.8,53.0,738.0,543.0,zone_4
2024-01-04 11:58:00,sensor_009,23.1,55.3,754.0,577.0,zone_5
2024-01-04 12:00:00,sensor_000,21.3,50.8,687.0,638.0,zone_1
2024-01-04 12:02:00,sensor_001,22.2,48.5,715.0,420.0,zone_2
2024-01-04 12:04:00,sensor_002,21.6,51.4,651.0,637.0,zone_3
2024-01-04 12:06:00,sensor_003,22.1,49.6,678.0,500.0,zone_4
2024-01-04 12:08:00,sensor_004,21.3,48.4,735.0,547.0,zone_5
2024-01-04 12:10:00,sensor_005,22.2,49.0,690.0,598.0,zone_1
2024-01-04 12:12:00,sensor_006,21.4,49.5,763.0,463.0,zone_2
2024-01-04 12:14:00,sensor_007,21.9,48.4,683.0,518.0,zone_3
2024-01-04 12:16:00,sensor_008,,51.0,733.0,433.0,zone_4
2024-01-04 12:18:00,sensor_009,21.9,51.0,651.0,486.0,zone_5
2024-01-04 12:20:00,sensor_000,22.0,49.7,743.0,629.0,zone_1
2024-01-04 12:22:00,sensor_001,21.8,51.2,673.0,601.0,zone_2
2024-01-04 12:24:00,sensor_002,21.4,49.8,751.0,374.0,zone_3
2024-01-04 12:26:00,sensor_003,,50.6,708.0,565.0,zone_4
2024-01-04 12:28:00,sensor_004,22.1,,707.0,604.0,zone_5
2024-01-04 12:30:00,sensor_005,21.5,47.8,656.0,559.0,zone_1
2024-01-04 12:32:00,sensor_006,22.0,50.1,754.0,355.0,zone_2
2024-01-04 12:34:00,sensor_007,21.7,50.5,714.0,657.0,zone_3
2024-01-04 12:36:00,sensor_008,22.0,48.3,685.0,468.0,zone_4
2024-01-04 12:38:00,sensor_009,21.3,51.1,637.0,514.0,zone_5
2024-01-04 12:40:00,sensor_000,22.2,50.4,689.0,388.0,zone_1
2024-01-04 12:42:00,sensor_001,22.1,50.5,679.0,639.0,zone_2
2024-01-04 12:44:00,sensor_002,22.1,,660.0,541.0,zone_3
2024-01-04 12:46:00,sensor_003,21.8,47.9,693.0,492.0,zone_4
2024-01-04 12:48:00,sensor_004,21.8,48.9,678.0,469.0,zone_5
2024-01-04 12:50:00,sensor_005,21.2,49.0,647.0,619.0,zone_1
2024-01-04 12:52:00,sensor_006,21.8,51.6,726.0,552.0,zone_2
2024-01-04 12:54:00,sensor_007,21.3,51.2,694.0,442.0,zone_3
2024-01-04 12:56:00,sensor_008,21.9,48.8,699.0,539.0,zone_4
2024-01-04 12:58:00,sensor_009,22.1,50.5,693.0,590.0,zone_5
2024-01-04 13:00:00,sensor_000,20.6,45.4,655.0,,zone_1
2024-01-04 13:02:00,sensor_001,20.8,44.9,726.0,367.0,zone_2
2024-01-04 13:04:00,sensor_002,21.1,45.8,657.0,536.0,zone_3
2024-01-04 13:06:00,sensor_003,21.1,45.9,673.0,530.0,zone_4
2024-01-04 13:08:00,sensor_004,20.8,45.8,743.0,451.0,zone_5
2024-01-04 13:10:00,sensor_005,20.2,46.4,710.0,560.0,zone_1
2024-01-04 13:12:00,sensor_006,21.1,46.5,701.0,563.0,zone_2
2024-01-04 13:14:00,sensor_007,20.5,,670.0,571.0,zone_3
2024-01-04 13:16:00,sensor_008,20.4,46.8,680.0,615.0,zone_4
2024-01-04 13:18:00,sensor_009,20.6,45.4,653.0,513.0,zone_5
2024-01-04 13:20:00,sensor_000,20.4,47.6,718.0,410.0,zone_1
2024-01-04 13:22:00,sensor_001,21.0,44.7,752.0,587.0,zone_2
2024-01-04 13:24:00,sensor_002,20.3,45.4,730.0,525.0,zone_3
2024-01-04 13:26:00,sensor_003,20.9,46.7,758.0,399.0,zone_4
2024-01-04 13:28:00,sensor_004,21.1,44.5,762.0,461.0,zone_5
2024-01-04 13:30:00,sensor_005,20.8,46.6,703.0,460.0,zone_1
2024-01-04 13:32:00,sensor_006,20.9,45.3,724.0,384.0,zone_2
2024-01-04 13:34:00,sensor_007,21.1,46.1,682.0,633.0,zone_3
2024-01-04 13:36:00,sensor_008,21.0,44.7,686.0,556.0,zone_4
2024-01-04 13:38:00,sensor_009,20.7,46.1,679.0,544.0,zone_5
2024-01-04 13:40:00,sensor_000,20.2,45.9,706.0,496.0,zone_1
2024-01-04 13:42:00,sensor_001,21.0,44.7,669.0,357.0,zone_2
2024-01-04 13:44:00,sensor_002,20.5,44.3,704.0,445.0,zone_3
2024-01-04 13:46:00,sensor_003,20.7,47.2,739.0,590.0,zone_4
2024-01-04 13:48:00,sensor_004,20.2,47.7,683.0,612.0,zone_5
2024-01-04 13:50:00,sensor_005,20.3,47.6,731.0,533.0,zone_1
2024-01-04 13:52:00,sensor_006,20.8,47.6,670.0,488.0,zone_2
2024-01-04 13:54:00,sensor_007,20.9,44.4,,363.0,zone_3
2024-01-04 13:56:00,sensor_008,20.7,47.3,656.0,596.0,zone_4
2024-01-04 13:58:00,sensor_009,21.0,47.1,660.0,440.0,zone_5
2024-01-04 14:00:00,sensor_000,19.7,43.4,680.0,580.0,zone_1
2024-01-04 14:02:00,sensor_001,19.7,41.6,673.0,405.0,zone_2
2024-01-04 14:04:00,sensor_002,19.5,42.6,735.0,518.0,zone_3
2024-01-04 14:06:00,sensor_003,19.8,40.9,666.0,572.0,zone_4
2024-01-04 14:08:00,sensor_004,20.0,41.9,734.0,633.0,zone_5
2024-01-04 14:10:00,sensor_005,19.3,43.4,730.0,609.0,zone_1
2024-01-04 14:12:00,sensor_006,20.2,40.7,729.0,427.0,zone_2
2024-01-04 14:14:00,sensor_007,20.1,40.5,712.0,,zone_3
2024-01-04 14:16:00,sensor_008,19.8,42.4,640.0,403.0,zone_4
2024-01-04 14:18:00,sensor_009,19.7,41.7,683.0,615.0,zone_5
2024-01-04 14:20:00,sensor_000,20.1,44.2,687.0,498.0,zone_1
2024-01-04 14:22:00,sensor_001,20.2,42.8,699.0,472.0,zone_2
2024-01-04 14:24:00,sensor_002,19.9,40.9,681.0,498.0,zone_3
2024-01-04 14:26:00,sensor_003,20.0,40.9,747.0,514.0,zone_4
2024-01-04 14:28:00,sensor_004,19.3,41.0,709.0,413.0,zone_5
2024-01-04 14:30:00,sensor_005,19.3,41.7,631.0,433.0,zone_1
2024-01-04 14:32:00,sensor_006,19.4,43.1,673.0,419.0,zone_2
2024-01-04 14:34:00,sensor_007,19.7,40.6,664.0,497.0,zone_3
2024-01-04 14:36:00,sensor_008,19.5,43.2,734.0,496.0,zone_4
2024-01-04 14:38:00,sensor_009,20.1,44.0,691.0,466.0,zone_5
2024-01-04 14:40:00,sensor_000,19.9,42.0,717.0,583.0,zone_1
2024-01-04 14:42:00,sensor_001,19.8,40.9,720.0,460.0,zone_2
2024-01-04 14:44:00,sensor_002,19.9,41.0,708.0,373.0,zone_3
2024-01-04 14:46:00,sensor_003,20.2,44.0,759.0,543.0,zone_4
2024-01-04 14:48:00,sensor_004,,42.7,676.0,530.0,zone_5
2024-01-04 14:50:00,sensor_005,20.0,42.8,748.0,572.0,zone_1
2024-01-04 14:52:00,sensor_006,19.4,40.9,679.0,519.0,zone_2
2024-01-04 14:54:00,sensor_007,20.1,41.0,676.0,519.0,zone_3
2024-01-04 14:56:00,sensor_008,19.9,43.2,707.0,491.0,zone_4
2024-01-04 14:58:00,sensor_009,20.2,42.5,721.0,432.0,zone_5
2024-01-04 15:00:00,sensor_000,19.0,40.0,718.0,581.0,zone_1
2024-01-04 15:02:00,sensor_001,,37.9,719.0,599.0,zone_2
2024-01-04 15:04:00,sensor_002,19.3,39.0,656.0,423.0,zone_3
2024-01-04 15:06:00,sensor_003,19.3,38.4,664.0,498.0,zone_4
2024-01-04 15:08:00,sensor_004,18.5,40.4,751.0,414.0,zone_5
2024-01-04 15:10:00,sensor_005,19.2,40.6,731.0,462.0,zone_1
2024-01-04 15:12:00,sensor_006,18.9,39.5,755.0,437.0,zone_2
2024-01-04 15:14:00,sensor_007,19.0,38.5,690.0,506.0,zone_3
2024-01-04 15:16:00,sensor_008,18.9,37.8,725.0,459.0,zone_4
2024-01-04 15:18:00,sensor_009,19.1,41.1,666.0,595.0,zone_5
2024-01-04 15:20:00,sensor_000,19.3,39.7,690.0,447.0,zone_1
2024-01-04 15:22:00,sensor_001,18.4,40.4,693.0,377.0,zone_2
2024-01-04 15:24:00,sensor_002,19.2,37.2,708.0,621.0,zone_3
2024-01-04 15:26:00,sensor_003,19.0,38.5,708.0,564.0,zone_4
2024-01-04 15:28:00,sensor_004,19.1,37.9,702.0,540.0,zone_5
2024-01-04 15:30:00,sensor_005,18.9,37.9,654.0,466.0,zone_1
2024-01-04 15:32:00,sensor_006,18.4,37.7,732.0,387.0,zone_2
2024-01-04 15:34:00,sensor_007,19.1,38.9,660.0,559.0,zone_3
2024-01-04 15:36:00,sensor_008,19.1,37.5,639.0,529.0,zone_4
2024-01-04 15:38:00,sensor_009,18.5,40.0,660.0,408.0,zone_5
2024-01-04 15:40:00,sensor_000,19.1,40.8,704.0,630.0,zone_1
2024-01-04 15:42:00,sensor_001,19.0,38.8,716.0,361.0,zone_2
2024-01-04 15:44:00,sensor_002,,40.3,727.0,478.0,zone_3
2024-01-04 15:46:00,sensor_003,18.5,38.2,738.0,438.0,zone_4
2024-01-04 15:48:00,sensor_004,18.7,37.1,719.0,401.0,zone_5
2024-01-04 15:50:00,sensor_005,18.5,40.5,668.0,440.0,zone_1
2024-01-04 15:52:00,sensor_006,19.1,40.5,669.0,645.0,zone_2
2024-01-04 15:54:00,sensor_007,18.6,39.8,719.0,584.0,zone_3
2024-01-04 15:56:00,sensor_008,18.4,37.5,738.0,491.0,zone_4
2024-01-04 15:58:00,sensor_009,18.7,38.4,672.0,473.0,zone_5
2024-01-04 16:00:00,sensor_000,18.0,38.5,757.0,419.0,zone_1
2024-01-04 16:02:00,sensor_001,18.7,36.4,647.0,640.0,zone_2
2024-01-04 16:04:00,sensor_002,18.0,37.1,655.0,502.0,zone_3
2024-01-04 16:06:00,sensor_003,18.6,34.8,735.0,471.0,zone_4
2024-01-04 16:08:00,sensor_004,18.6,36.1,668.0,552.0,zone_5
2024-01-04 16:10:00,sensor_005,18.4,35.6,741.0,551.0,zone_1
2024-01-04 16:12:00,sensor_006,18.4,38.4,671.0,387.0,zone_2
2024-01-04 16:14:00,sensor_007,18.1,38.3,733.0,533.0,zone_3
2024-01-04 16:16:00,sensor_008,18.7,36.2,691.0,546.0,zone_4
2024-01-04 16:18:00,sensor_009,18.0,38.1,664.0,492.0,zone_5
2024-01-04 16:20:00,sensor_000,18.5,37.9,661.0,507.0,zone_1
2024-01-04 16:22:00,sensor_001,18.5,36.9,636.0,621.0,zone_2
2024-01-04 16:24:00,sensor_002,18.0,36.8,728.0,377.0,zone_3
2024-01-04 16:26:00,sensor_003,18.2,35.3,712.0,555.0,zone_4
2024-01-04 16:28:00,sensor_004,18.2,35.5,729.0,560.0,zone_5
2024-01-04 16:30:00,sensor_005,18.0,35.0,656.0,495.0,zone_1
2024-01-04 16:32:00,sensor_006,18.0,35.9,698.0,502.0,zone_2
2024-01-04 16:34:00,sensor_007,18.3,35.4,721.0,,zone_3
2024-01-04 16:36:00,sensor_008,18.2,35.7,666.0,470.0,zone_4
2024-01-04 16:38:00,sensor_009,18.4,38.2,638.0,407.0,zone_5
2024-01-04 16:40:00,sensor_000,18.2,35.7,729.0,623.0,zone_1
2024-01-04 16:42:00,sensor_001,18.3,36.8,745.0,377.0,zone_2
2024-01-04 16:44:00,sensor_002,18.7,36.3,694.0,355.0,zone_3
2024-01-04 16:46:00,sensor_003,18.5,37.9,665.0,,zone_4
2024-01-04 16:48:00,sensor_004,18.0,34.8,722.0,389.0,zone_5
2024-01-04 16:50:00,sensor_005,18.0,37.6,714.0,639.0,zone_1
2024-01-04 16:52:00,sensor_006,18.0,35.7,733.0,422.0,zone_2
2024-01-04 16:54:00,sensor_007,18.4,36.7,740.0,358.0,zone_3
2024-01-04 16:56:00,sensor_008,18.7,36.3,737.0,606.0,zone_4
2024-01-04 16:58:00,sensor_009,18.0,37.1,721.0,550.0,zone_5
2024-01-04 17:00:00,sensor_000,18.0,34.9,683.0,508.0,zone_1
2024-01-04 17:02:00,sensor_001,18.0,35.1,662.0,430.0,zone_2
2024-01-04 17:04:00,sensor_002,18.0,36.2,686.0,450.0,zone_3
2024-01-04 17:06:00,sensor_003,18.3,37.2,707.0,515.0,zone_4
2024-01-04 17:08:00,sensor_004,18.0,34.9,740.0,626.0,zone_5
2024-01-04 17:10:00,sensor_005,18.0,36.5,654.0,483.0,zone_1
2024-01-04 17:12:00,sensor_006,18.0,35.9,639.0,372.0,zone_2
2024-01-04 17:14:00,sensor_007,18.3,37.0,730.0,384.0,zone_3
2024-01-04 17:16:00,sensor_008,18.1,35.5,677.0,563.0,zone_4
2024-01-04 17:18:00,sensor_009,18.0,33.7,747.0,493.0,zone_5
2024-01-04 17:20:00,sensor_000,18.0,37.1,740.0,511.0,zone_1
2024-01-04 17:22:00,sensor_001,18.3,36.9,747.0,601.0,zone_2
2024-01-04 17:24:00,sensor_002,,,658.0,577.0,zone_3
2024-01-04 17:26:00,sensor_003,18.0,35.2,740.0,511.0,zone_4
2024-01-04 17:28:00,sensor_004,18.0,33.4,666.0,593.0,zone_5
2024-01-04 17:30:00,sensor_005,,34.7,642.0,604.0,zone_1
2024-01-04 17:32:00,sensor_006,18.0,33.9,674.0,547.0,zone_2
2024-01-04 17:34:00,sensor_007,18.0,34.9,725.0,580.0,zone_3
2024-01-04 17:36:00,sensor_008,18.3,35.9,736.0,470.0,zone_4
2024-01-04 17:38:00,sensor_009,18.0,36.1,645.0,368.0,zone_5
2024-01-04 17:40:00,sensor_000,18.0,33.4,744.0,479.0,zone_1
2024-01-04 17:42:00,sensor_001,18.2,36.0,670.0,431.0,zone_2
2024-01-04 17:44:00,sensor_002,,,702.0,385.0,zone_3
2024-01-04 17:46:00,sensor_003,18.0,36.8,731.0,408.0,zone_4
2024-01-04 17:48:00,sensor_004,18.0,34.2,668.0,535.0,zone_5
2024-01-04 17:50:00,sensor_005,18.0,33.5,633.0,487.0,zone_1
2024-01-04 17:52:00,sensor_006,18.3,34.6,670.0,399.0,zone_2
2024-01-04 17:54:00,sensor_007,18.0,35.2,693.0,518.0,zone_3
2024-01-04 17:56:00,sensor_008,18.0,35.2,676.0,517.0,zone_4
2024-01-04 17:58:00,sensor_009,18.0,37.2,673.0,426.0,zone_5
2024-01-04 18:00:00,sensor_000,18.0,33.0,699.0,471.0,zone_1
2024-01-04 18:02:00,sensor_001,18.0,35.6,727.0,531.0,zone_2
2024-01-04 18:04:00,sensor_002,18.2,36.2,718.0,586.0,zone_3
2024-01-04 18:06:00,sensor_003,,34.1,690.0,556.0,zone_4
2024-01-04 18:08:00,sensor_004,18.0,34.0,688.0,507.0,zone_5
2024-01-04 18:10:00,sensor_005,18.0,33.9,652.0,614.0,zone_1
